ID,review,label,,
1455,Inshallah imran khan kon1 dafa any do pher dekhty hy hum din rat ek kar k afia sis k lea awaz otayengy,1,,
1456,QUIZ Me Shirkat Ka Shukrya ,1,,
1457,hahahahahahaha aj sain gujrat gya huwa tha main ne bola mera wait kro pr sain batmeezi kr gya tha,2,,
1458,Epic epic cha gaya larkay !,1,,
1459,Isy jahalat kehtay hain ,2,,
1460, Retired honey sey pehley unhon ney mosalsel 10 bar yea ejaz hasil kea jo aik record hay,1,,
1461,ki ashat ke bas unhien 1944 mein Moqadme ka samna kerna para unhon ne 1946 mein adab latif ki adarat chordi issi baras unka majmua kalam�EEE€�EEE Jalal o Jamal�EEE€�EEE shae hua iss se pehley app ka shari majmua Dharken�EEE€�EEE aur tarajum ka aik majmua shae ho chuka tha,1,,
1462, Us dauran stage se in ka nata nahi toota tha,1,,
1463,Allah Ka khauf kar please Allah ke waste Eid me maat khatam kar naa,2,,
1464,Allah kare pak ma b koi mard hukamran ae Jo koom ki betion ki hefazt kary,1,,
1465,Bht bht bhat achaaaa,1,,
1466,hahahhahahahhahahhaha log kitny gashti k Hain,2,,
1467,Ban sahir now,2,,
1468,Army nay tu America k hawaly kia ta. Aur dollars  lye ty.,2,,
1469,Hahahhahhhhahahahahahhahahh oy hmko to mrd e ni milta tu kamyab mrd dhoondny ki baat kra hy 🤣🤣🤣😆😆😆😭😭😭😭,2,,
1470,"Sari Umer Quom k tukron pe ayashi ki jab waqt Aya tu Kuffar ko watan, beeti, izzat sab kush Dy dya.",2,,
1471,jo jo en khabees loogon ko vote dey ga os p Allah ki lanaat,2,,
1472,Gandoo admin qatal nahi shaheed,2,,
1473,mera mehb0ob mera qatil ,2,,
1474,Wo nabena afrad ke Mesa chastise commission ki rukun bhi banni.,1,,
1475,Acha oil he aur good delivery timing,1,,
1476,Sehat or afiat k liye khasoosi duaon ki darkhast,1,,
1477,PHIR WOH DAJJAALA PIRNI QABEES IMRAN KO GHAIR ALLAH KO SAJDAH KAR WA TI HEY.,2,,
1478,"Chal jhooti
Jitna tu phassti otna to galli ke chichori bhi nahi phasti
Lux Soap, Medora Lipstick, Chargha, Pizaa, Pepsi Bottle, Choklate, French Fries balky tu KHABEES AURAT tu to kabhi kabhi 10 Rupy ke Bleach per bhi phass jati hai",2,,
1479,Gg bht ziadaMyn gawahh hun apki sharafat kii ,1,,
1480,Moral Aj Ghalib Sahab ka B P high hai D ,2,,
1481,Bilkul he third class t-shirts thi ye kyunke inki quality bilkul third class thi. Maine ye medium size ki mangwaayi thi aur itni bari aur loose aayi thi ye tou ye meray kisi kaam nahi aayi. Bilkul udaas hu iski quality se aur majboori mai ye mjhe phenkni he ar gayi.,2,,
1482,"Wo sada bahar naghme jo aaj bhi kaano mein rus gholte hain, unhe khud par picturize karwana bohat acha laga",1,,
1483,All topi drama,2,,
1484," Main nahi janta, Main nahi manta, Aese dastoor ko",2,,
1485,Scheme33 Ka Rihaishi Plot Baichna Chahain To Mukamal Aitamad K Sath Rabta Karain,1,,
1486,4 April 2005 ko China ke Wazir e Azam sarari dore par Pakistan phonche to un ke pur tapak istaqbal kiya gaya,1,,
1487,Astaffirullah Allah pak lanat Kara and ghark Kara AMEEN SUM AMEEN,2,,
1488,Nah baba muhnjo mike toore chadndia tun. Hi mayi ta po bhaji wai tun haru baru matho pharndia muhnjo,2,,
1489,Ya Allah madad,1,,
1490,Good,1,,
1491,tmhe Allah ne bhut handsom bnaya ha isi lie kam show mara kro,2,,
1492,Jo Jhuk Gaya ALLAH K Sajdey Main Ussey Sb Kuch Zaroor Milta Hy ,1,,
1493,Belowo to kud hejra hy,2,,
1494,Ubqari k live honay Ka notification q nae milta,2,,
1495,Ji yeh ek achi insan he . Gareebu ki hamderdi rekhti he aur seb logu se pyar kerti he.,1,,
1496,India Nay 1st Test Match Mein South Africa Ko 108 Runs Say Shikst Diye Kar 4 MatchO n Ki Sereis Mein 1 0 Ki Bartari Hasil Karli,1,,
1497,Bhtttt hi acha result hai... i bought it every weekend,1,,
1498,bhai ismen to nawaz sharif ganja zaleel ho raha hai ...:D,2,,
1499,bhaiii aaap apne cover faattuu ki gehri baaten smjha den :3,1,,
1500,Nabi S.A.W.W ko b bin daikhay maanay baithay hai....pr qurbaan hain bin daikhay.......deedaar kaa aaalam kia hoga..........,1,,
1501, Judge ne  Pervez Musharraf ke samne sar jhukane se inkar kar diya,1,,
1502,Jab Pakistan mein Zulfiqar Ali Bhutto ki hukoomat thi to Hafeez Sahab chand wajohaat se is hukoomat se bohat shaki the,1,,
1503,"Hoodie ki quality achi ahi, pehnay mein bhi garam hai aur dekhnay mein pasand ayi mujhay",1,,
1504,or ye rhi apky hisy ki lanat,2,,
1505,skin k lie product best hai,1,,
1506,Sanam Baji Nice Picture Ha Ap ki Nice He Ap Api,1,,
1507,Alla Musharraf ko taba Karin ye sub zulam us na Kia awr Pakistani madaris ma begonah tulba ko shaheed kia Americans ko hush karny k liay Musharraf Pakistan ko Aa kar pansy dia jay,2,,
1508,Zero point k bad se bhi agy jayengy ka jawab ,1,,
1509,yr achanak dikhne wali chez k sath aise e hota MA pyari b to bht ay ,1,,
1510,Beshak inki baatoon main asar ha jo b sunta ha aahkoon m aanso aa jatey hainAllah pak inko ajr e azeem ata farmaye or hamesha salamat rehkey ameen,1,,
1511," 3 September, 1990 ko Benazir Bhutto aur unkay 10 wazra kay khelaf references pesh kiye gaye aur in kay sohar Ali Zardari Per kaye muqadmat qayem kar kay  inhein jail bhaj dia gaya",1,,
1512,Wo batate hain ke in ke waldain ki mulaqat khasey filmy andaaz mein hui thi,1,,
1513,Bajaye ke apni caste walay areas mei kaam karei.,2,,
1514,Mehdi Hasan aur Noor Jahan jese manjhe howe golokaron ke sath sath Rona Laila aur Ikhlaq Ahmed jesi nikhez awazon ko bhi nikharne sawarne ka muqa diya,1,,
1515,Mulzim Muhsin Ali Ne Imran Farooq K Qatal Ka Aitiraf Kar Lia Muazzam Ali Ne Saholatkar Ka Kirdar Ada Kia Scotland Yard Ko Bayan ,2,,
1516,Dil halak main agaya.,2,,
1517,Maza aa jata hy drama daikh k ,1,,
1518,Indies Ko Hara Kar World Cup 6th Martaba Jeet Lia ,1,,
1519,Yani hmain b khala g NY bigara hy? ,2,,
1520,Socrate ny zehar ka payala peya tha...ap wo pee ly...coco cola nhi mil rhi tu.. kessa idea ha...?,2,,
1521,Plzz meray liye or meri family k liye b Dua kijeye ga..,1,,
1522,Sheikh For Your Kind Information TUmhary Ghar se Kutty Liye Jatein Bhool Gyae,2,,
1523,Seetv one year se band he korangi Karachi me,2,,
1524,Such Me Wo Log Sirf Kaha Karte The ,1,,
1525,Bhot bhot enjoy kia .awaz bhot pyiari ha .Allah ap ko mazeed kamyabian ata farmay ameen.,1,,
1526,mere dost k pas aulad nhi khas fua kruy,1,,
1527,1976 mein Oval test mein Asif Iqbal ke sath mil kar nawen (9th) wicket ki sharakat mein 190 runs jor kar alami record banaya jo 30 saal qaim raha,1,,
1528,Birthday of Aussies magical leg Spinner Shane warne He was the Second highest wicket taker in Test cricket with 708 scalps ,1,,
1529,Yaha ke hukamran meer jafar aor meer sadiq se be badtar he,2,,
1530,Elect ho k ana chahye,1,,
1531,Katni payri hai sanam app ki nani Pari so quite,1,,
1532,"Duniya mien khatoon jahan nazakat ki alamat hai, wahan mazlomiyat ka istaarah bhi hai",2,,
1533,"Majida Rizvi ne apne liye apni jid o jehad aur mehnat se aik buland aur qabil e fakhar muqam hasil kiya, Majida Rizvi Pakistan ki pheli khatoon Judge hone ka ezaz hasil hai aur apne shube ki wo behad laiq aur muhtaram shakhsiyat hain.",1,,
1534,Ye to hmara hal tha paperz me ,2,,
1535,baita sab sy bara tharki tu he hai mujh par b tera asar huwa hai,2,,
1536,Hahahaha kasam sy es semester k haalaat kuch aisy hai  made my day,1,,
1537,haHaaa..chawAL.. kmaL kR DyAa..!!,1,,
1538,Aap ne Ayoub Khan ke mashal law ke khilaf bhi sada e haq buland ki,1,,
1539, Chief Justice of Pakistan Janab Iftikhar Muhammad Chaudhry ke horf e inkar ne unhen ray aama ke mehbob banna deya,1,,
1540,"Phir 1908 mein America ki socialist party ne khawateen (women) ke masail hal karne ke leye Women National Commission banaya, jis ne khawateen (women)  ke almi din ke leye sifarishat mauratab kein, ta ke khawateen (women)  ke haq e ray dahi ke leye aik munazam muhim ka aghaz kiya jaye",1,,
1541,Tarana is qadar maqbol howa ke Pak Foj ke band mein shamil kar leya gaya,1,,
1542,ALLAH Momino Ka Difaa Karta Hy ,1,,
1543,jahalat dekho,2,,
1544,Jaya Prada ka shumar aesi khush qismat khuwateen mein hota hai,1,,
1545,hahahhaa shokhi,1,,
1546,Bad aza General Zia ul Haq ke daur mein inhe majboran jila watni ikhteyar karni parhi,2,,
1547,shame on u yai ap ki karstani hai.,2,,
1548,wo jo apka leader hai jo Madina ka kanoon lana chahta hai osy tou islam ke alif bey nahi pta ye nahi janty k hamary mazhab mai kisi ke aib tarashi bhe mna hai os ny jo kia osy oski saza mil rahi hai. ,2,,
1549,Main ne kae serials mein 2 roles bhi play kiye hain aur in ka acha response mila,1,,
1550,Abqari waly reply nhe karty .shoaib Malik khuda ka khoff Karo .es bandy ko reply na dain,2,,
1551,Ay Allah hamin bi tasbeeh khane ki barkate naseeb farma,1,,
1552,Elaj Zindage Hy ,2,,
1553,behan pakistani sar zameen par humary hukamran mai koi bi mard kabacha nh jo apko amrica ki qaid say reha karen Allah apko apny hifzo aman mai rakhen . . .Ameen,2,,
1554,Allah puchay GA ,2,,
1555,Drone bhi NVinez ka hi tha :p,2,,
1556,Zamanae talib-e-ilmi mein he Haider Bakhsh Jatoi ki hari tehreek se wabista hue aur pehli baar 1954 mein giriftar hue,2,,
1557,Baba Ahstgi Sy Bola Phr Pta Ni Mery Bchon Ki Call Q Nhi Ati,2,,
1558,Aay ehl e zamana qdr Karo ,1,,
1559, Ho sakta ha ke Wazir e Azam Shaukat Azizki apni mali position phele se bhetar hogai ho lekin un ke dor e hukumat mein awam ki halat din badin abtar hoti chali ja rahi hai aur log khudkushiyan karne par majboor hen,2,,
1560,Amir bht waqar hdi lanti bhao lanti bhai,2,,
1561,Goli kis ko lag gai??,2,,
1562," Taqseem Hind ke bad Saghar Siddiqui sher likhta tha, sher pharhta tha, sher khata tha aur sher hi peta tha",2,,
1563,Hr jaiya gee,2,,
1564,Good idea,1,,
1565,allah nazre bud se bechye ..,1,,
1566,Aap ka daira e tehrir sirf baron tak hi mehdod na tha balke bachon ke leye bhi aap ne bohat si kahaniyan likhein,1,,
1567,Soo sad,2,,
1568,"Nasir Iqbal: Jahan tak Misr ki baat hai to Misr se taluq rakhne wale khilari kafi ache ja rahe hain, Misr mein junior khilariyon",1,,
1569,Chhhannn Se jo tootay koi sapnaaJagg soonaa soonaa lagay,2,,
1570,MQM R Committee Pakistan Or London Ka Hangami Ijlas MQM K Intikhabi Dafatir Pr Rangers K Chahpo K Khilaf Ahtijaj Ka Faisal,2,,
1571,good,1,,
1572,Good ...but it's bad that umar akmal is not in the team,1,,
1573,Karachi ki baat hi nahe horahi. Lahore mei abhi paani ki waja sey problems dekho. Nawaz sharif ne punjab mei bhi kya kardiya? 18 ghante light nahe hoti wahan. Paani ka problem ab bhi hai. Lougo ke saath khela hai sirf. Agar aapko yaad ho toh Sindh kpk aur balochistan bhi Pakistan ke hissay mei aatay hain khaali Punjab nahe,2,,
1574,Lanat h is insan py marny ka khoooof nai in logo me insaniyat or eman sab baaijh chuky hain aisy Show's ko block krdena chahiye hamesha k liye apni bv beti nachaain aisy la k tu pata chaly,2,,
1575,Ghalib hama jahat takhliqi fankar the,1,,
1576,Aur Imran khan ki bhi lout li ,2,,
1577,aaj ke bad main apne garden se peach ke sary Trees ko aag laga donga�?2,,,
1578,boht din baad lekn boht achi,1,,
1579," Tehreek e azaadi, poetry aur bil khusoos huqooq e niswa’an ke hawale se zarin khidmaat ke sabab in ka yom e paidaish, Bharat mein �?Yom e Khuwateen �?ke taur par manaya jata hai�?,1
1580,Inhi jahilon ki Waja say Nawaz shreef select hota hai,2
1581, 1997 kay intikhabat mein people’s party hayrat angaiz tour per nakam rahi aur qaumi assembly mein sirf 18 nisahshtain hasil kar sakein,1
1582,Fauji hai yaa kuch dino se darr ke maaray hogaya hai... ,2
1583,Khuda ki lanat esy logo pr,2
1584,Sms nahi mil rahy...16 din sey...,2
1585,Itni corruption ki apke leader ne demmak ki trha khaya humme 10 time k sath!!!!Koi ik waja bta do,2
1586,Khuda jnnt main aala moqaam atta frmaye,1
1587,Jo last line thi ussi khoof ki bharhaas nikali hai Aunty ne ,2
1588,Lanat br sahir,2
1589, Iss zamane mein ala Musalman gharano ke noujawano ko horse riding  daston mein Junior Commissioned Officer liya jata tha,1
1590,mam farkhanda se gila karty huway,2
1591,ahaahaaha!woh din yaad hai jab tu academy nahi aa raha tha and i said jaldi aaja"," new bachi ai hai!and OUT OF NOWHERE ALI SHOWED UP!""",2,
1592,Sarojini Naidu ne virsa mein Maa aur Baap dono ki khobiyan paai,1,,
1593,Johar Blk 12 Me Flat Me Aag Lag Gaye Fire Briged Talab ,2,,
1594,Soooooo heartbreaking. Ya Allah in yahodyun ko gharq krdey,2,,
1595,"Main ki kitaa ay ... Main v,meesni nahi hun... Mn v,sare aamm he ahooo.",2,,
1596,Gharelo khawateen ye baat janti h na thein ke wo ghar se bahar bhi koi khidmat injam de saktein hain.,1,,
1597,bht farigh hai jag kr ibadat krleti,2,,
1598, Angrez khilafat tehreek ke bad tareen mukhalif the,2,,
1599,lo dmg ho apk tou bnao be Khali fltu km kn krta h ,2,,
1600,Bs whe azeem din thy.. . har ghatia gana public m b sath gaya .,2,,
1601,Good,1,,
1602,Start video so funny but last nice message,1,,
1603,Shukria.,1,,
1604,acha hua me aj nahi ai warna aisa manhoos din guzarta.,2,,
1605,Bht he acha.. zabardast.. very happy,1,,
1606,Mujy to aaj tk samaj nahi aaya k wo kon log hen jo k morning show dakhtay hen hm logon ko pta nahi kb shaur ayga.,2,,
1607,Bhai lajawab,1,,
1608,buht hi achha fone hai me 6 months se use ker rahi koo issue nhi non stop use kren phir b heatup nhi hota thanxx huawei,1,,
1609,"Alam,e, Islam k bhetreen shaks he",1,,
1610,kamaal ki shakhsiyat hain.... ALLAH ka bohat karam hai in par,1,,
1611,Behan tu sirf hans lyn phas mat agar agla tumhain dakh kr roye ga bht 😛😛😝😝,2,,
1612,Hahahahah..  tje prhana na prhana brabr e h is liye tu tw rhny e dy,2,,
1613,Waqi g is main koi shak nahe g bohat hi zabardast insan thay g,1,,
1614,"daanthon mein rakne par aisa lagtha hai jaise rait chaba raha hoon feels crushed stones when put it in the mouth,1st time user don't know if this is normal or not",2,,
1615,gunnah to mila hoga 😂😂,2,,
1616,Nazir  sahb.  ki demand hai agr ap us ko study karin to ap ko pata chaly ga. k tamam employees admn/accounts/techncial/non technical tamam ki up-gradation ki safarsh ki gai hai ure protest ho rha hai.,2,,
1617,Allha zindagi kary,1,,
1618,mushraf harami ha,2,,
1619,MashAllah in ko lambi or seht wali zindge day Allah...,1,,
1620, walid Aghomath ne jab dekha ke in ki beti Science ya math’s ke bajae poetry mein ziyada dilchaspi rakhti hai to inho ne is ki hausla afzaai ka faisla kiya,1,,
1621,Iska mtlb khoo mn gya tumhara BS and mera MS wo b NUST se....Kuch b mtlb kuch b....,2,,
1622,Allah pak ap ko lambi aur barkat wali zindgi atta farmay,1,,
1623,Chha gya mery cheetah,1,,
1624,bijli bhari hai mere  sb se bahaduri ka kam krti hai bechari hm ko bardhast krti hai ,2,,
1625,Ek Wohi Tu Nazar Aata hy Jab Kuch Bhi Nazar Nahi Aata ,1,,
1626,jaani ao mardon mai parho :p ... #NO #COMBINE,2,,
1627,25 January 1949 ko jab Punjab assembly tor kar Governor raj nafiz kiya gaya to Hameed Nizami ne mulk ke mafad mein General Gracey ko Pakistan ke Commander In chief ke uhde se subogdosh karne ka mutalba kar deya,1,,
1628,"Nahh baba saaas, saas hi rahygii ",2,,
1629,Saif tumhry kapry nusrat api pehan sakti hain...nhi na... tu phir...,1,,
1630,hmmm jb likes chahiyen toh video pe video bnatey hey or request karte hey ke like us,2,,
1631,Oye insan ban ,2,,
1632,Allah pak k dushman kamyzb ni ho sktay.,1,,
1633,Itne ache batain batana k lia,1,,
1634,Wak ni maa main badl gi hna,2,,
1635,azad kashmir government ko b yeh notification adopt Ker Lena chaiea Ta k Ak main b khushi key lehar ho our malazmine road pey na aain,1,,
1636,mre walidain ki achi sehat or zindagi k lie dua frma dy jb tk zinda rhy khush khurram rhy or mohtajgi sy hifazat frmae,1,,
1637,Mere liye dua farmana muje rohaniat mil jay,1,,
1638,6 December 1971 raat 11 baje dushman ke tank ka aik gola un ke sene ke daein janib alaga aur wo wahein par Shaheed ho gaye,2,,
1639,reason ka sade baab sazzaa hai...ju nahi hai.,2,,
1640,Landhi Or Sultanabad Me Firing 2 Afrad Janbahaq  ,2,,
1641,Mobile mai signal or Rishton mai bharosa na ho to log Games khelna shuru hojaty hain ,2,,
1642,Woh moh Tor Den ge,2,,
1643, Amir Yahya Khan ki banai hui Fauji adalat ne 1970 mein Jahangir Badar ko aik saal qaid ba-mushaqqat ki saza di jo bad naam zamana Shahpur jail mein guzari,2,,
1644,"aur iss ilaqay ki faslain tabah o barbad ho gain, Log qahat ka shikar ho gaye to ",2,,
1645,Aja Aja...jLdi se..Delhi ki sadko pe..fir se awaaragardi krenge ,2,,
1646,Lekin kehte hai Nusrat Fateh Ali Khan ne apne walid ki wafat ke 10 din bad he unhe khuwab mein dekha jis mein unho ne Nusrat ko gaeyki ki takeed ki,1,,
1647,sheetan aur munafuq loog jo aamun nahi chhahtay wo munfaaqat deekha rahey hai ,2,,
1648,Mohammad Hafeez: Main ne board se esi oi baat nahi kit hi,2,,
1649,Mere bhi kuch usool hain lekin is tarah ke nahi ke shor na karo ya mauseeqi na suno.,1,,
1650,"Aj he milay hain mjhy ye 3 shorts , really jesa pic me ha same to same ha , quality se dar rha tha me but quality b wesy he hai jesi dikhai ha , first experience with daraz.pk and loved it agar koi info chahye yaqeen na aye to contact me @itz.sheri.sr7 (insta)",1,,
1651,ye din aa gaye hain ab tu,2,,
1652,Master Inayat Hussain ne in gramophone companies mein nihayat umdah aur arfa kaam kiya,1,,
1653,Test cap hasil kar lene par bowler ki khuwahish hoti hai bas jald azjald apna phela wicket hasil kar le,1,,
1654,Maidan Sajh Gaye ,1,,
1655, Jahan Football dekhna aur kheelna aik abdat ki se ahmiyat rakhta hai,1,,
1656,Us waqat urton ko samaji khidmat aur hajatmandon ki imdad ka koi tajurba na tha.,2,,
1657,Ghar bethe excited price kese jette h .apko PTA h kia,1,,
1658,Thank you for your kind words and your support... really appreciate it how you support your team in difficult time ,1,,
1659,News Badami Bagh sanihy per MQM ka NA se walkout ,2,,
1660, Air land ke Juna Bair Nigtan aur Australia ke Jaif Hint Pakistan yon ke leay sakht hareef ban ker ubhre aur un ke orooj ke dino mein Pakistan almi ejaz sey kai salon tek mahroom raha,2,,
1661,Chair kam hai.,2,,
1662,Landhi Sec 36B Me Guzishta Rat Se Bijli Gayab Bijli Na Hone Se Pani Ki Qillat Elaqa Makeen Pareshan Hukkam Se Notice Ki Apeal ,2,,
1663,Bollywood ki ek flm PEHLA SITARA jo iltiwa ka shikar chali ja rahi hai ye ek choty budget ki film hai jis mein ek naye hero ke saath markazi kirdar ada kiya hai Adakara SONAL CHAUHANany ek interview mein kaha ke kamyabi ya nakami ye to zindgi ka hissa hai lekn bollywood mein career ka aghaz kamyab film  se hona anyl iey aizaz samajhti hun,1,,
1664,Inho ne 62 baras mein shadi ka faisla karne se pehle yaqinan achi tarah ghaur o fikar kiya ho ga.,1,,
1665,Allah pk apna khas karam kry in par,1,,
1666,Jin se inho ne lakhon dollars kharch kar ke jaan churai hai,2,,
1667,Pvt School Management Association 3 Aug Se Schools Kholnay Per Dati Hui Hai ,2,,
1668, Baqaul Saeed Anwar agar �?ALLAH TA’ALA mje apni taraf na bulate to mai shayad dewangi ki had tak ja pohanchta,2,,
1669, Tribunal ne apne faidley mein is haqiqat ka izhaar kiya ke Musalmano ne fasadaat mein jarhiyat nahi ki thi,1,,
1670,khair Mubarak g hazart Saab aap ko aur aap sari teem (ubqari) ko ALLAH aapne Hafez eaman main rakhey aap ko ta hayeet salamat rakhey border ALLAH bless you murshad g,1,,
1671,Baba e Mlolvi Abdul Haq ne Urdu zaban ki esi khidmat injam di jis ki missal dosri zaban ki tarikh mein nahi milti,1,,
1672,Guzara hy ye phone bsss,2,,
1673,Tumari shadi 2 saal baad hogi wo b achanak.... kisi czn se,1,,
1674,Army This is NOT a war this is genocide ,2,,
1675,Mar ly tu bsss ,2,,
1676, 19 March 1994 ko is hasht pehlo shakhsiyat ne daarfani se kooch kia,2,,
1677,Shokat Khanum Me 70 Mareezo Ka Muft Elaj Hota Hai,1,,
